Heintze,Jump to Record #: 446,=245  \\$aUber einen fall von,Jump to Record #: 446,"=100  1\$aHeintze, Wilhelm,$d1878-",Jump to Record #: 446,=245  10$a{uml}Uber die doppelte Harnblase an der Hand eines durch Operation geheilten Falles /$cvorgelegt von Wilhelm Heintze.,Jump to Record #: 446
Heintzelmann,Jump to Record #: 447,=245  \\$aUndersogelser over a,Jump to Record #: 447,"=100  1\$aHeintzelmann, Franz.",Jump to Record #: 447,=245  10$aUnders{ostrok}gelser over antistofindholdet i blodet hos patienter med pneumococinfektioner /$caf Franz Heintzelmann.,Jump to Record #: 447
Heinzen,Jump to Record #: 448,=245  \\$aDifferences entre le,Jump to Record #: 448,"=100  1\$aHeinzen, Hermann.",Jump to Record #: 448,=245  10$aDiff{acute}erences entre le status Bonnevie-Ullrich et le status Ullrich-Turner /$cpar Hermann Heinzen.,Jump to Record #: 448
Heising,Jump to Record #: 449,=245  \\$aBeitrag zur klinik u,Jump to Record #: 449,"=100  1\$aHeising, Peter,$d1947-",Jump to Record #: 449,=245  10$aWachstumskinetik eines transplantablen H{uml}amangiosarkoms der Maus /$cvon Peter Heising.,Jump to Record #: 449
Heisler,Jump to Record #: 450,=245  \\$aHygiene der jugendhe,Jump to Record #: 450,"=100  1\$aHeisler, John C.$q(John Clement),$d1862-1938.",Jump to Record #: 450,=245  12$aA text-book of embryology for students of medicine.,Jump to Record #: 450
Heissmann,Jump to Record #: 451,=245  \\$aMuskularer haltungsv,Jump to Record #: 451,"=100  1\$aHeissmann, Helene,$d1909-",Jump to Record #: 451,"=245  10$aMuskul{uml}arer Haltungsverfall, Klimakterium und Arthopathia deformans /$cvorgelegt von Helene Heissmann.",Jump to Record #: 451
Heitgress,Jump to Record #: 452,=245  \\$aScharlach nach tonsi,Jump to Record #: 452,"=100  1\$aHeitgress, Hans,$d1910-",Jump to Record #: 452,=245  10$aScharlach nach Tonsillektomie /$cvorgelegt von Hans Heitgress.,Jump to Record #: 452
Heitzler,Jump to Record #: 453,=245  \\$aBeitrage zur frage d,Jump to Record #: 453,"=100  1\$aHeitzler, Arthur,$d1889-",Jump to Record #: 453,=245  10$aBeitr{uml}age zur Frage der Feldzugsphthise :$bnach Erfahrungen aus dem Reserve-Lazarett Lehrerseminar (Beobachtungsstation) zu Freiburg i.B. /$cvon Arthur Heitzler.,Jump to Record #: 453
Hekimian,Jump to Record #: 454,=245  \\$aAngiomes tubereux a,Jump to Record #: 454,"=100  1\$aHekimian, Leon.",Jump to Record #: 454,=245  10$aAngiomes tub{acute}ereux {grave}a localisations diverses chez deux paires de jumeaux univitellins /$cpar Leon Hekimian.,Jump to Record #: 454
Hekman,Jump to Record #: 455,=245  \\$aZuurstofverzadiging,Jump to Record #: 455,"=100  1\$aHekman, Willem.",Jump to Record #: 455,=245  13$aDe zuurstofverzadiging van het arteriele bloed na operaties :$been klinisch onderzoek /$cdoor Willem Hekman.,Jump to Record #: 455
Helfer,Jump to Record #: 456,=245  \\$aExperimentelle unter,Jump to Record #: 456,"=100  1\$aHelfer, Ernst.",Jump to Record #: 456,=245  10$aExperimentelle Untersuchungen {uml}uber die Farbenver{uml}anderungen des Blutes bei der Kohlenoxydgas vergiftung in forensischer Beziehung /$cvorgelegt von Ernst Helfer.,Jump to Record #: 456
Helldorfer,Jump to Record #: 457,=245  \\$aUber einen fall von,Jump to Record #: 457,"=100  1\$aHelldorfer, Johann Friedrich,$d1911-",Jump to Record #: 457,=245  10$a{uml}Uber einen Fall von systematisiertem Naevus der ganzen rechten K{uml}orperh{uml}alfte mit gleichseitigen Entwicklungsst{uml}orungen /$cvorgelegt von Johann Friedrich Helldorfer.,Jump to Record #: 457
Helle,Jump to Record #: 458,=245  \\$aEinfluss von lebensa,Jump to Record #: 458,"=100  1\$aHelle, Susanne,$d1934-",Jump to Record #: 458,=245  14$aDer Einfluss von Lebensalter und Krankheitsdauer auf den Ausfall von Leberfunktionspr{uml}ufungen bei der Virushepatitis /$cvorgelegt von Susanne Helle.,Jump to Record #: 458
Hellemans,Jump to Record #: 459,=245  \\$aUeber das auftreten,Jump to Record #: 459,"=100  1\$aHellemans, Johannes.",Jump to Record #: 459,"=245  10$aUeber das Auftreten des Strongylus pinguicola (Sclerostoma pinguicola Verrill, Stephanurus dentatus Diesing) auf Java und Sumatra /$cvorgelegt von Johannes Hellemans.",Jump to Record #: 459
Hellendall,Jump to Record #: 460,=245  \\$aKaltereiz als mittel,Jump to Record #: 460,"=100  1\$aHellendall, Martha.",Jump to Record #: 460,=245  14$aDer K{uml}altereiz als Mittel zur Funktionspr{uml}ufung der Arterien /$cvorgelegt von Martha Hellendall.,Jump to Record #: 460
Hellenschmied,Jump to Record #: 461,=245  \\$aUntersuchungen uber,Jump to Record #: 461,"=100  1\$aHellenschmied, Rudolf,$d1903-",Jump to Record #: 461,=245  10$aUntersuchungen {uml}uber den Einfluss der Blockade mit Tusche und Trypanblau auf den Ablauf der Phagozytose /$cvorgelegt von Rudolf Hellenschmied.,Jump to Record #: 461
Hellmuller,Jump to Record #: 462,=245  \\$aEtiologies et pathog,Jump to Record #: 462,"=100  1\$aHellmuller, Heinz.",Jump to Record #: 462,=245  10$aEtiologies et pathog{acute}enie de la maladie de Dupuytren /$cpar Heinz Hellmuller.,Jump to Record #: 462
Helmbold,Jump to Record #: 463,=245  \\$aZur geschichte des k,Jump to Record #: 463,"=100  1\$aHelmbold, Franz Christian,$d1857-",Jump to Record #: 463,=245  10$aZur Geschichte des Kaiserschnitts /$cFranz Helmbold.,Jump to Record #: 463
Helmholz,Jump to Record #: 464,=245  \\$aVergleich zwischen d,Jump to Record #: 464,"=100  1\$aHelmholz, Walther Wolfgang,$d1884-",Jump to Record #: 464,=245  10$aVergleich zwischen der Galtonpfeife und den Schulzeschen Monochord zur Bestimmung der oberen H{uml}orgrenze /$cvon Walther Helmholz.,Jump to Record #: 464
Helmig,Jump to Record #: 465,=245  \\$aMorphologe georg buc,Jump to Record #: 465,"=100  1\$aHelmig, Hermann.",Jump to Record #: 465,=245  14$aDer Morphologe Georg B{uml}uchner 1813-1837 /$cvorgelegt von Hermann Helmig.,Jump to Record #: 465
Helming,Jump to Record #: 466,=245  \\$aBeitrag zur lehre vo,Jump to Record #: 466,"=100  1\$aHelming, Theodor,$d1889-",Jump to Record #: 466,=245  10$aBericht {uml}uber die F{uml}alle von Netzhautabl{uml}osung vom Jahre 1890 bis 1913 /$cvorgelegt von Theodor Helming.,Jump to Record #: 466
Helms,Jump to Record #: 467,=245  \\$aUndersogelser af uni,Jump to Record #: 467,"=100  1\$aHelms, Tage.",Jump to Record #: 467,=245  10$aUnders{ostrok}gelser af universelle kulbuelysbades indvirkning paa experimentel marsvinetuberkulose /$caf Tage Helms.,Jump to Record #: 467
Helsted,Jump to Record #: 468,=245  \\$aBidrag til laeren om,Jump to Record #: 468,"=100  1\$aHelsted, A.",Jump to Record #: 468,=245  10$aBidrag til l{aelig}ren om d{ostrok}dsaarsag ved forbr{aelig}nding /$caf A. Helsted.,Jump to Record #: 468
Heltai,Jump to Record #: 469,=245  \\$aAction de la progest,Jump to Record #: 469,"=100  1\$aHeltai, Andr{acute}e.",Jump to Record #: 469,=245  12$aL'action de la progest{acute}erone sur la r{acute}eaction thermo-cutan{acute}ee chez les femmes en m{acute}enopause /$cpar Andr{acute}e Heltai.,Jump to Record #: 469
Helweg-Larsen,Jump to Record #: 470,=245  \\$aUndersogelser over d,Jump to Record #: 470,"=100  1\$aHelweg-Larsen, Per.",Jump to Record #: 470,=245  10$aUnders{ostrok}gelser over den tuberkul{ostrok}se prim{aelig}rinfektion hos skoleb{ostrok}rn og unge voksne :$bwith an English summary /$caf Per Helweg-Larsen.,Jump to Record #: 470
Hemme,Jump to Record #: 471,=245  \\$aUber das steckenblei,Jump to Record #: 471,"=100  1\$aHemme, Friedrich Gustav Alexander,$d1880-",Jump to Record #: 471,=245  10$a{uml}Uber das Steckenbleiben und Einheilen von direkten und indirekten Geschossen im menschlichen K{uml}orper /$cFriedrich Hemme.,Jump to Record #: 471
Hemmeler,Jump to Record #: 472,=245  \\$aRevue medicale de la,Jump to Record #: 472,"=100  1\$aHemmeler, Guido.",Jump to Record #: 472,"=245  10$aM{acute}etabolisme du fer;$bphysiologie, pathologie, traitement.",Jump to Record #: 472
Hemmer,Jump to Record #: 473,=245  \\$aHaarfarbe- und bleic,Jump to Record #: 473,"=100  1\$aHemmer, Walter,$d1920-",Jump to Record #: 473,=245  10$aBeitrag zur Frage der Koinzidenz von Nucleus-pulposus-Hernien und Scheuermann{acute}scher Erkrankung /$cvon Walter Hemmer.,Jump to Record #: 473
Hemmi,Jump to Record #: 474,=245  \\$aBeitrag zur geschich,Jump to Record #: 474,"=100  1\$aHemmi, Jacob.",Jump to Record #: 474,"=245  10$aBeitrag zur Geschichte des Sanit{uml}atswesens in Graub{uml}unden, bis zum Anschluss an die Schweiz mit besonderer Ber{uml}ucksichtigung der Stadt Chur /$cvorgelegt von Jacob Hemmi.",Jump to Record #: 474
Hemmrich,Jump to Record #: 475,=245  \\$aZahnarztliche versor,Jump to Record #: 475,"=100  1\$aHemmrich, Wolfgang,$d1935-",Jump to Record #: 475,"=245  10$aMyomata uteri :$bWege der Myomforschung seit 1952 : Bericht {uml}uber 1245 Frauen, die in den Jahren 1946-1960 in der Universit{uml}ats-Fraunklinik Bonn wegen Myomata uteri behandelt wurden /$cvon Wolgang Hemmrich.",Jump to Record #: 475
Hempe,Jump to Record #: 476,=245  \\$aOperative und sklero,Jump to Record #: 476,"=100  1\$aHempe, Karl,$d1902-",Jump to Record #: 476,=245  10$aOperative und sklerosierende Varicenbehandlung /$cvorgelegt von Karl Hempe.,Jump to Record #: 476
Hempfer,Jump to Record #: 477,=245  \\$aBakteriologische unt,Jump to Record #: 477,"=100  1\$aHempfer, Martin,$d1886-",Jump to Record #: 477,=245  10$aBakteriologische Untersuchungen von Schlagsahne /$cvorgelegt von Martin Hempfer.,Jump to Record #: 477
Henatsch,Jump to Record #: 478,=245  \\$aVegetative regulatio,Jump to Record #: 478,"=100  1\$aHenatsch, Hans Joachim,$d1953-",Jump to Record #: 478,=245  10$aZytophotometrische Untersuchungen an duktalen und lobul{uml}aren Zellproliferationen der Mamma /$cvon Hans Joachim Henatsch.,Jump to Record #: 478
Hendriksen,Jump to Record #: 479,=245  \\$aSpasmophilie og epil,Jump to Record #: 479,"=100  1\$aHendriksen, V.",Jump to Record #: 479,"=245  10$aSpasmophilie og epilepsie, samt bidrag til det epileptiske anfalds pathogenese /$cV. Hendriksen.",Jump to Record #: 479
Hengesbach,Jump to Record #: 480,=245  \\$aUber leberabscess,Jump to Record #: 480,"=100  1\$aHengesbach, Anton,$d1869-",Jump to Record #: 480,=245  10$a{uml}Uber Leberabscess /$cAnton Hengesbach.,Jump to Record #: 480
Hengstebeck,Jump to Record #: 481,=245  \\$aBeitrag zur statisti,Jump to Record #: 481,"=100  1\$aHengstebeck, Theodor.",Jump to Record #: 481,=245  10$aBeitrag zur Statistik der Chloroformnarkosen /$cvorgelegt von Theodor Hengstebeck.,Jump to Record #: 481
Hengstenberg,Jump to Record #: 482,=245  \\$aBedeutung der oxyure,Jump to Record #: 482,"=100  1\$aHengstenberg, Theodor,$d1898-",Jump to Record #: 482,=245  14$aDie Bedeutung der Oxyuren f{uml}ur die Chirurgie /$cvon Theodor Hengstenberg.,Jump to Record #: 482
Henker,Jump to Record #: 483,=245  \\$aBeeinflussung des bl,Jump to Record #: 483,"=100  1\$aHenker, Karl-Ernst,$d1933-",Jump to Record #: 483,"=245  14$aDie Beeinflussung des Blutstatus und des Pl{uml}attchensystems von Kaninchen und Ratten durch allylhaltige Schlafmittel, Phenothiazine und Osadrin{reg} /$ceingereicht von Karl-Ernst Henker.",Jump to Record #: 483
Henkes,Jump to Record #: 484,=245  \\$aKrankheitsbild der a,Jump to Record #: 484,"=100  1\$aHenkes, Sigfrid,$d1905-",Jump to Record #: 484,=245  14$aDas Krankheitsbild der Anteflectio Molaris III des Unterkiefers und seine Entfernung als typisch chirurgische Operation /$cvorgelegt von Sigfrid Henkes.,Jump to Record #: 484
Henn,Jump to Record #: 485,=245  \\$aGasbrand,Jump to Record #: 485,"=100  1\$aHenn, Walther,$d1884-",Jump to Record #: 485,=245  14$aDie Albuminurie und ihr klinischer Nachweis bei den Haustieren /$cvorgelegt von Walther Henn.,Jump to Record #: 485
Hennemann,Jump to Record #: 486,=245  \\$aVitamin c und die sc,Jump to Record #: 486,"=100  1\$aHennemann, Klaus,$d1954-",Jump to Record #: 486,=245  10$aRasterelektronenmikroskopische Untersuchungen von Zahnoberfl{uml}achen bei der Schmelzkonditionierung /$cvon Klaus Hennemann.,Jump to Record #: 486
Hennemeyer,Jump to Record #: 487,=245  \\$aUntersuchungen uber,Jump to Record #: 487,"=100  1\$aHennemeyer, Eberhard,$d1906-",Jump to Record #: 487,=245  10$aUntersuchungen {uml}uber den Gehalt an Rezeptoren und Antik{uml}orpern (Agglutininen) im menschlichen Speichel /$cvorgelegt von Eberhard Hennemeyer.,Jump to Record #: 487
Hennies,Jump to Record #: 488,=245  \\$aUber die beeinflussu,Jump to Record #: 488,"=100  1\$aHennies, Hermann Wilhelm,$d1907-",Jump to Record #: 488,=245  14$aDie Bedeutung der Jodproben f{uml}ur die Differentialdiagnose Pemphigus oder Dermatitis herpetiformis Duhring /$cvorgelegt von Hermann Wilhelm Hennies.,Jump to Record #: 488
Henny,Jump to Record #: 489,=245  \\$aContribution a l'etu,Jump to Record #: 489,"=100  1\$aHenny, Georges.",Jump to Record #: 489,"=245  10$aContribution {grave}a l'{acute}etude de l'hyperglyc{acute}emie provoqu{acute}ee les :$b""courbes basses et plates"" et leurs causes /$cpar Georges Henny.",Jump to Record #: 489
Henriksson,Jump to Record #: 490,=245  \\$aElectrical analysis,Jump to Record #: 490,"=100  1\$aHenriksson, Per.",Jump to Record #: 490,=245  10$aClinical and laboratory aspects of factor XIII (fibrin stabilising factor) and conditions with abnormal proteolysis /$cPer Henriksson.,Jump to Record #: 490
Hens,Jump to Record #: 491,=245  \\$aBeitrag zur prognose,Jump to Record #: 491,"=100  1\$aHens, Ernst,$d1931-",Jump to Record #: 491,=245  10$aBeitrag zur Prognose der chirurgisch und konservativ-antibiotische behandelten Bronchiektasen /$ceingereicht von Ernst Hens.,Jump to Record #: 491
Hense,Jump to Record #: 492,=245  \\$aZur frage der sponta,Jump to Record #: 492,"=100  1\$aHense, Albin,$d1910-",Jump to Record #: 492,=245  10$aZur Frage der Spontanhypoglyk{uml}amie :$bUntersuchungen {uml}uber den Blutzuckergehalt an Stoffwechselgesunden /$cvorgelegt von Albin Hense.,Jump to Record #: 492
Hensell,Jump to Record #: 493,=245  \\$aZur kasuistik der sc,Jump to Record #: 493,"=100  1\$aHensell, Ernst,$d1880-",Jump to Record #: 493,=245  10$aZur Kasuistik der Schrotschussverletzungen des Auges /$cvorgelegt von Ernst Hensell.,Jump to Record #: 493
Henselmann,Jump to Record #: 494,=245  \\$aUber die glatte musk,Jump to Record #: 494,"=100  1\$aHenselmann, Peter.",Jump to Record #: 494,=245  14$aDie geschichtliche Entwicklung der F{uml}ursorge f{uml}ur die Gem{uml}uts- und Geisteskranken im Kanton Appenzell A. Rh /$cvon Peter Henselmann.,Jump to Record #: 494
Hensen,Jump to Record #: 495,=245  \\$aBeitrag zur experime,Jump to Record #: 495,"=100  1\$aHensen, Arie.",Jump to Record #: 495,=245  10$aAntithrombin III :$bits metabolism and its function in blood coagulation /$cby A. Hensen and E.A. Loeliger.,Jump to Record #: 495
Hensler,Jump to Record #: 496,=245  \\$aVerankerungsmoglichk,Jump to Record #: 496,"=100  1\$aHensler, Hermann,$d1912-",Jump to Record #: 496,=245  14$aDie Verankerungsm{uml}oglichkeiten totaler Unterkieferprothesen unter besonderer Ber{uml}ucksichtigung des Saugventilrandabdruckverfahrens /$cvon Hermann Hensler.,Jump to Record #: 496
Hentel,Jump to Record #: 497,=245  \\$aMuskeldystrophien (b,Jump to Record #: 497,"=100  1\$aHentel, William.",Jump to Record #: 497,=245  10$aMuskeldystrophien (Beitrag zur Diagnosenstellung) /$cvorgelegt von William Hentel.,Jump to Record #: 497
Henzi,Jump to Record #: 498,=245  \\$aZur pathologischen a,Jump to Record #: 498,"=100  1\$aHenzi, Harold.",Jump to Record #: 498,=245  10$aZur pathologischen Anatomie des Diabetes insipidus /$cvorgelegt von Harold Henzi.,Jump to Record #: 498
Henzler,Jump to Record #: 499,=245  \\$aUber das fruhaufsteh,Jump to Record #: 499,"=100  1\$aHenzler, Gerhard,$d1911-",Jump to Record #: 499,=245  10$a{uml}Uber das Fr{uml}uhaufstehen nach Gehirnersch{uml}utterung /$cvorgelegt von Gerhard Henzler.,Jump to Record #: 499
Hepke,Jump to Record #: 500,=245  \\$aNormale atemfrequenz,Jump to Record #: 500,"=100  1\$aHepke, Hans,$d1882-",Jump to Record #: 500,=245  14$aDie normale Atemfrequenz unserer Haustiere /$cvorgelegt von Hans Hepke.,Jump to Record #: 500
Hepp,Jump to Record #: 501,=245  \\$aUber situs inversus,Jump to Record #: 501,"=100  1\$aHepp, Adolf,$d1889-",Jump to Record #: 501,=245  10$a{uml}Uber Situs inversus viscerum :$bein Beitrag zur klinischen Diagnose /$cvorgelegt von Adolf Hepp.,Jump to Record #: 501
Heppe,Jump to Record #: 502,=245  \\$aUeber die beeinfluss,Jump to Record #: 502,"=100  1\$aHeppe, Gustav.",Jump to Record #: 502,=245  14$aDie chemischen reactionen der wichtigsten anorganischen und organischen stoffe.$bTabellen in alphabetischer anordnung zum gebrauche bei arbeiten im laboratorio.$cVon dr. phil. Gustav Heppe.,Jump to Record #: 502
Herb,Jump to Record #: 503,=245  \\$aUber echte geschwuls,Jump to Record #: 503,"=100  1\$aHerb, Ferdinand,$d1866-",Jump to Record #: 503,"=245  10$aBeauty and motherhood,$bby Ferdinand Herb ...",Jump to Record #: 503
Herber,Jump to Record #: 504,=245  \\$aHaufigkeit und forme,Jump to Record #: 504,"=100  1\$aHerber, Arthur,$d1905-",Jump to Record #: 504,=245  10$aH{uml}aufigkeit und Formenkreis von Hauterscheinungen bei gleichzeitiger Wurmerkrankung /$cvorgelegt von Arthur Herber.,Jump to Record #: 504
Herberger,Jump to Record #: 505,=245  \\$aUber die in der heid,Jump to Record #: 505,"=100  1\$aHerberger, Winfried.",Jump to Record #: 505,"=245  10$aBehandlung und Pflege inoperabler Geschwulstkranker,$beinschliesslich Nachbehandlung von Krebsoperierten und Bestrahlten.",Jump to Record #: 505
Herberich,Jump to Record #: 506,=245  \\$aResultate der rh-fak,Jump to Record #: 506,"=100  1\$aHerberich, Paul.",Jump to Record #: 506,"=245  14$aDie Resultate der Rh-Faktoren-Bestimmungen am Frauenspital, Kinderspital und Hygiene-Institut der Universit{uml}at Basel /$cvorgelegt von Paul Herberich.",Jump to Record #: 506
Herbig,Jump to Record #: 507,=245  \\$aExperimentelle unter,Jump to Record #: 507,"=100  1\$aHerbig, Egon.",Jump to Record #: 507,=245  10$aExperimentelle Untersuchungen {uml}uber den Immunk{uml}orpergehalt von Muskelpressaftextrakt bei Kaninchen-Tuberkulose /$cvorgelegt von Egon Herbig.,Jump to Record #: 507
Hercberg,Jump to Record #: 508,=245  \\$aVegetative symptome,Jump to Record #: 508,"=100  1\$aHercberg, Chaim.",Jump to Record #: 508,=245  10$aVegetative Symptome bei Parkinson'schen Symptomenkomplexen /$cvorgelegt von Chaim Hercberg.,Jump to Record #: 508
Hercig,Jump to Record #: 509,=245  \\$aObesite et maladie d,Jump to Record #: 509,"=100  1\$aHercig, Bluma.",Jump to Record #: 509,=245  10$aOb{acute}esit{acute}e et maladie de Basedow :$b{acute}etude critique du syndrome A.B.D. de Mara{tilde}non /$cpar Bluma Hercig.,Jump to Record #: 509
Hercog,Jump to Record #: 510,=245  \\$aUber den einfluss de,Jump to Record #: 510,"=100  1\$aHercog, Ern{dblac}o.",Jump to Record #: 510,"=245  10$a{uml}Uber den Einfluss des Jodkaliums einiger Hormone, der Glukose, auf den refraktometrischen Index des Blutserums und eine Gesamtserummengebestimmung mit Gummiarabicum /$cvorgelegt von Ern{dblac}o Hercog.",Jump to Record #: 510
Herde,Jump to Record #: 511,=245  \\$aZur lehre der paraga,Jump to Record #: 511,"=100  1\$aHerde, Max.",Jump to Record #: 511,=245  10$aZur Lehre der Paraganglione der Nebenniere ...,Jump to Record #: 511
Herdener,Jump to Record #: 512,=245  \\$aBeitrage zu den ange,Jump to Record #: 512,"=100  1\$aHerdener, Walter.",Jump to Record #: 512,=245  10$aBeitr{uml}age zu den angeborenen Fehlern der linken Herzh{uml}alfte /$cvon Walter Herdener.,Jump to Record #: 512
Herdt,Jump to Record #: 513,=245  \\$aAnthropologische unt,Jump to Record #: 513,"=100  1\$aHerdt, Brigitte,$d1915-",Jump to Record #: 513,=245  10$aAnthropologische Untersuchung der Taunusd{uml}orfer Treisberg und Finsternthal /$cvorgelegt von Brigitte Herdt.,Jump to Record #: 513
Herford,Jump to Record #: 514,=245  \\$aBeitrag zur pathogen,Jump to Record #: 514,"=100  1\$aHerford, Erich Hermann,$d1873-",Jump to Record #: 514,=245  14$aEin Beitrag zur Pathogenese der progressiven pernici{uml}osen Anaemie /$cErich Herford.,Jump to Record #: 514
Herfort,Jump to Record #: 515,=245  \\$aUeber volksmedizin u,Jump to Record #: 515,"=100  1\$aHerfort, Georg,$d1906-",Jump to Record #: 515,=245  10$aUeber Volksmedizin und Aberglaube in der Heilkunde des Riesengebirges /$cvorgelegt von Georg Herfort.,Jump to Record #: 515
Hergesell,Jump to Record #: 516,=245  \\$aWahrnehmungspsycholo,Jump to Record #: 516,"=100  1\$aHergesell, Erich,$d1909-",Jump to Record #: 516,=245  10$aHistologische Untersuchungen zur Frage der Meningitis serosa /$cvorgelegt von Erich Hergelsell.,Jump to Record #: 516
Herhaus,Jump to Record #: 517,=245  \\$aZur behandlung der h,Jump to Record #: 517,"=100  1\$aHerhaus, Bernhard Hubert Maria Wilhelm,$d1873-",Jump to Record #: 517,=245  10$aZur Behandlung der Hydrocele /$cBernhard Herhaus.,Jump to Record #: 517
Herholz,Jump to Record #: 518,=245  \\$aExperimentelle unter,Jump to Record #: 518,"=100  1\$aHerholz, Thomas,$d1953-",Jump to Record #: 518,=245  14$aDie taktile Sensibilit{uml}at bei Marktoten und wurzelspitzenamputierten oberen Frontz{uml}ahnen /$cvon Thomas Herholz.,Jump to Record #: 518
Herkel,Jump to Record #: 519,=245  \\$aUber die bedeutung d,Jump to Record #: 519,"=100  1\$aHerkel, Walter,$d1906-",Jump to Record #: 519,=245  10$a{uml}Uber die Bedeutung des Kupfers (Zinks und Mangans) in der Biologie und Pathologie /$cvorgelegt von Walter Herkel.,Jump to Record #: 519
Herkert,Jump to Record #: 520,=245  \\$aUber die anwendung d,Jump to Record #: 520,"=100  1\$aHerkert, Arthur.",Jump to Record #: 520,=245  10$a{uml}Uber die Anwendung des Telokan nach der Devitalisation der Pulpa mit Nervarsen /$cvorgelegt von Arthur Herkert.,Jump to Record #: 520
Herlitz,Jump to Record #: 521,=245  \\$aBeitrag zur unfallsc,Jump to Record #: 521,"=100  1\$aHerlitz, Fritz,$d1891-",Jump to Record #: 521,=245  10$aBeitrag zur Unfallsch{uml}adigung des Centralnervensystems durch Kohlenoxydgasvergiftung /$cvorgelegt von Fritz Herlitz.,Jump to Record #: 521
Hermel,Jump to Record #: 522,=245  \\$aBeobachtungen uber v,Jump to Record #: 522,"=100  1\$aHermel, Hans,$d1885-",Jump to Record #: 522,=245  10$aBeobachtungen {uml}uber vasokonstringierende und -dilatierende Substanzen :$bVersuche an isolierten Organen /$cvon Hans Hermel.,Jump to Record #: 522
Hermjohanknecht,Jump to Record #: 523,=245  \\$aUeber fremdkorper im,Jump to Record #: 523,"=100  1\$aHermjohanknecht, Bernhard,$d1880-",Jump to Record #: 523,=245  10$aUeber Fremdk{uml}orper im Innern des Auges /$cvorgelegt von Bernhard Hermjohanknecht.,Jump to Record #: 523
Herner,Jump to Record #: 524,=245  \\$aTreatment of mental,Jump to Record #: 524,"=100  1\$aHerner, Saul.",Jump to Record #: 524,=245  14$aThe establishment of staff requirements in a small research library.,Jump to Record #: 524
Hernig,Jump to Record #: 525,=245  \\$aStatistik der in der,Jump to Record #: 525,"=100  1\$aHernig, Hertha,$d1900-",Jump to Record #: 525,=245  10$aStatistik der in der Breslauer Universit{uml}atsklinik behandelten hautkrankheiten /$cvorgelegt von Hertha Hernig.,Jump to Record #: 525
Herren,Jump to Record #: 526,=245  \\$aUeber einen fall von,Jump to Record #: 526,"=100  1\$aHerren, Charles.",Jump to Record #: 526,=245  10$aVaginalzytologische Untersuchungen bei Frauen mit klimakterischen Beschwerden /$cvon Charles Herren.,Jump to Record #: 526
Hackstein,Jump to Record #: 527,=245  \\$aUeber die wirksamkei,Jump to Record #: 527,"=100  1\$aHackstein, Johannes Gerhard,$d1947-",Jump to Record #: 527,=245  10$aAnalyse psychosomatischer Beschwerden :$beiner repr{uml}asentativen Stichprobe der Normalbev{uml}olkerung /$cvon Johannes Gerhard Hackstein.,Jump to Record #: 527
Hebold,Jump to Record #: 528,=245  \\$aUber die ergebnisse,Jump to Record #: 528,"=100  1\$aHebold, Klaus,$d1958-",Jump to Record #: 528,=245  10$aVariabilit{uml}at der kindlichen Arteria vertebralis /$cvon Klaus Hebold.,Jump to Record #: 528
Hendel,Jump to Record #: 529,=245  \\$aUeber die impfschadi,Jump to Record #: 529,"=100  1\$aHendel, Barbara,$d1951-",Jump to Record #: 529,=245  10$aR{uml}ontgen-Weichstrahltherapie von Basaliomen im Lidbereich /$cvon Barbara Hendel.,Jump to Record #: 529
Higuchi,Jump to Record #: 530,=245  \\$aUber die verdoppelun,Jump to Record #: 530,"=100  1\$6880-01$aHiguchi, Hiroshi,$d1905-1982,$eeditor.",Jump to Record #: 530,=245  10$6880-02$aBakumatsu Meiji no ukiyoe sh{macr}usel /$cHiguchi Hiroshi hencho.,Jump to Record #: 530
Hintz,Jump to Record #: 531,=245  \\$aUber die dyspeptisch,Jump to Record #: 531,"=100  1\$aHintz, Arno,$d1954-",Jump to Record #: 531,=245  10$aKorrelation zwischen sekund{uml}ar m{uml}annlichen Geschlechtsmerkmalen und Androgenen /$cvon Arno Hintz.,Jump to Record #: 531
Hofstaetter,Jump to Record #: 532,=245  \\$aFall von operativ be,Jump to Record #: 532,"=100  1\$aHofstaetter, Cornelia,$d1954-",Jump to Record #: 532,=245  10$aUntersuchungen der Wirkung von MIF und Pravidel{reg} auf das reproduktive System der Frau bei sekund{uml}arer Amenorrhoe und Hyperprolaktin{uml}amie /$cvon Cornelia Hofstaetter.,Jump to Record #: 532
Huenges,Jump to Record #: 533,=245  \\$aMicrosporie in stras,Jump to Record #: 533,"=100  1\$aHuenges, Hans-Leo,$d1947-",Jump to Record #: 533,"=245  10$aUntersuchungen zur Differenzierung der Kehlkopfschleimhaut bei menschlichen Embryonen, Foeten und Neugeborenen :$bEine licht- und rasterelektronenmikroskopische Studie /$cvon Hans-Leo Huenges.",Jump to Record #: 533
Ha?fele,Jump to Record #: 534,=245  \\$aZwillingsgeburten und intrauterine Wachstumsdifferenzen.,Jump to Record #: 534,"=100  1\$aH{uml}afele, Franz,$d1894-",Jump to Record #: 534,=245  14$aDie Beeinflussung der Mutarotation der Dextrose in alkalischem Medium durch Neutralsalz. :$bdie Mutarotation in Chlornatriuml{uml}osungen /$cvorgelegt von Franz H{uml}afele.,Jump to Record #: 534
